@RELATION tweets

@ATTRIBUTE tweet string
@ATTRIBUTE class {0,1}

@DATA
'RT @vluxemburgo: Estou muito feliz!!!Estamos trabalhando muito e a recompensa veio.Que seja a primeira de muitas.Obrigado a todos pelo a…', 1
'so vou star feliz quando eu for no show do Gusttavo Lima', 1
'Ganhei 2 “surpresas” ontem , feliz de mais 🙏🏽🥰', 1
'Querido Deus, Te agradeço por me ouvir, me proteger e me fazer feliz! (Salmo 64) ', 1
'@__delfino Verdade, ergui as mãos pro céu e agradeci quando vc me contou essa dádiva LKKKK mentira vc estando feliz é oq importa', 1
'RT @HomeFCB: Draxler, sobre Sané: “Acho que ele ajudaria muito o Bayern, como qualquer outro time do mundo. Estou curioso para saber o que…', 1
'Mande uma foto de um pornô aleatório do Google de presente de aniversário pra sua amiga e deixe ela feliz.😊', 1
'RT @ShockFirePT: Este é o taipa ele queria ser feliz na vida mas ele nao consegue se alguém o poder ajudar dm ', 1
'RT @seucoringa: eu gosto de você. e gosto de ficar com você. meu sorriso é tão feliz contigo. ', 1
'@TerezaFerrato Feliz dia pra vc e muitos outros 💞', 1
'eu to muito feliz com essa notícia aaaaaaaa', 1
'RT @newscolina: “Estou muito feliz! Estamos trabalhando muito e a recompensa veio. Que seja a primeira de muitas. Valeu a todos pelo apoio.…', 1
'@dinixnicole Feliz aniversário 🙌❤️', 1
'RT @portalblackpink: [VIDEO] Jennie parecia muito feliz durante o Soundcheck.@ygofficialblink© BlackpinkWines2', 1
'feliz dia pra você que é quem eu brigo por dividir uma bala, mas daria minha vida sem pensar duas vezes 💙 ', 1
'RT @AriethVentura: Aqui o bagulho é doido , posso gostar de ti mais se fazeres Cu doce , vamos brincar de quem ignora mais e quem é mais fe…', 1
'RT @BTS_twt: Escrevo em texto porque a minha pronúncia não é muito boa.Para as nossas ARMYS que estão do outro lado do mundo, não esquecer…', 1
'RT @petitgatae: VMIN ESTAVAM COLADOS GRUDADOS JUNTINHOS CARNE UNHA ALMA GEMEA BATE CORAÇÃO NO SHOW DE HOJE E EU NÃO PODIA ESTAR MAIS FELIZ…', 1
'RT @oIiviazhye: esses dias ela teve um fanmeeting em los angeles que só compareceram 25 fãs, ela estava tão feliz que tirou foto com todos…', 1
'RT @VITINHOMCRJ: Gira mundão, eu mereço ser feliz!!', 1
'RT @ChayenneGonzaga: Não vai durar nem um mês Feliz 6 anos e 4 meses 😍👏 ', 1
'RT @dressa953: 1ano se passou eu ano que eu descobri o meu verdadeiro amor o dom de amar,filho obgda por me completar obgda por me torna a…', 1
'RT @yveshinee: eu to aqui super feliz comemorando o casamento de eliza taylor e bob morley MDS NÃO EXISTE CASAL MAIS BONITO PERFEITOS EM TO…', 1
'tanto wave quanto illusion terão mvs e eu não poderia estar mais feliz por isso', 1
'@_nanabananinha_ O tanto que eu tô feliz feliz pqp', 1
'RT @rogeriolucio77: Sabem dessa insistência do Mano com o Cabral?Já teve isso antes.Os protagonistas eram Adilson e ELICARLOS.Todo mund…', 1
'Eu fico tão feliz no frio hihi', 1
'@WildpipM @MisElizaJane EU SOU A PESSOA MAIS FELIZ DESSA VIDA... MDS MEUS PAIS AHSJSJSBSBSBE EU TO EM SURTO', 1
'RT @vluxemburgo: Estou muito feliz!!!Estamos trabalhando muito e a recompensa veio.Que seja a primeira de muitas.Obrigado a todos pelo a…', 1
'feliz aniversárioooo........ maravigold @jbiebercky', 1
'RT @sincerojesuis: o twitter é um lugar louco né vc faz amizade dps é trocadovc desabafa tem gnt triste, tem gnt feliz, tem gnt depre…', 1
'RT @hyungjunlips: vida de produce stan é nao saber se fica feliz pelos favs que subiram no ranking ou triste pelos favs que caíram https://…', 1
'RT @dvboraaa: e ai seus arrombado que gosta de frio tao feliz com esse clima ruim do caralho????? tao????', 1
'Eu fico tão feliz quando eu vejo as coisas fluindo do jeito que eu queria', 1
'RT @oisouhye: hrvy: é galera essa parada de relacionamento é uma bosta tá aqui um clube no campus pra gente superar diga não ao amor #/romp…', 1
'RT @mariisampietro: Um dia com Sol é um dia muito mais feliz', 1
'RT @LaLigaBRA: 🇧🇷 Liderança, talento e experiência. ✨Feliz aniversário, lenda @officialcafu! 🎉@RealZaragoza ', 1
'RT @yveshinee: eu to aqui super feliz comemorando o casamento de eliza taylor e bob morley MDS NÃO EXISTE CASAL MAIS BONITO PERFEITOS EM TO…', 1
'RT @sararmribeiro: Eu pensava que ele ia fazer lhe mal, omg fiquei mesmo feliz ', 1
'fiquei super feliz de ver a casa da tefa toda arrumadinha, e ela super feliz 😍', 1
'RT @vluxemburgo: Estou muito feliz!!!Estamos trabalhando muito e a recompensa veio.Que seja a primeira de muitas.Obrigado a todos pelo a…', 1
'RT @viihramosf: Não se lembre de mim, quero que sejas bem feliz...', 1
'RT @martaacostaa_: namorar comigo é pedir para ser feliz', 1
'#SeleçãoBrasileira já está em Porto Alegre. E os campeões da @ChampionsLeague @Alissonbecker  e Roberto Firmino tam… ', 1
'Primeiro treino da #SeleçãoBrasileira em Porto Alegre, com as presenças de Alisson e Firmino! Veja 📸#JogaBola… ', 1
'CHEGA A ARREPIARVeja o que Arthur falou sobre retornar a Porto Alegre e ao CT do Grêmio#ESPNnasAméricas ', 1
'RT @TulioPromoter: A incomparável Anna Júlia está atendendo em Porto Alegre. Quem prova vicia!Sigam@gaucha_anna 😈Tel.51-995370242 htt…', 1
'RT @Ariielfreitas: O Rio Grande do Sul é o segundo estado com mais diferença salarial entre brancos e negros Porto Alegre é um sinônimo d…', 1
'RT @Gplolaalmeida: Gostaria de te encontrar assim... Nua, corpo cheiroso, delicada e fogosa💓💓. Obrigada amados de Porto Alegre, o dia foi i…', 1
'RT @Ariielfreitas: O Rio Grande do Sul é o segundo estado com mais diferença salarial entre brancos e negros Porto Alegre é um sinônimo d…', 1
'@mayer_magcult @dmitrxz amo??? sou de porto alegre', 1
'RT @tricolorgzh: FOTO: torcedores do Grêmio erguem faixa na Goethe pedindo a permanência de Luan ', 1
'RT @Ariielfreitas: O Rio Grande do Sul é o segundo estado com mais diferença salarial entre brancos e negros Porto Alegre é um sinônimo d…', 1
'RT @loveseokey: Taehyung estava sendo o bebezinho alegre que ele é na live inteira, colocou as músicas calmas que ele gosta, usou os óculos…', 1
'RT @loveseokey: Taehyung estava sendo o bebezinho alegre que ele é na live inteira, colocou as músicas calmas que ele gosta, usou os óculos…', 1
'RT @loveseokey: Taehyung estava sendo o bebezinho alegre que ele é na live inteira, colocou as músicas calmas que ele gosta, usou os óculos…', 1
'@LouisStanBR @sbittin_ sério, essa notícia deixou meu dia mais alegre e leve. Fico tão feliz em saber que aquela conexão ainda existe ❤', 1
'Iza vai dar show gratuito em Porto Alegre vamo dale gurizada', 1
'RT @Celleps_: eu só queria aprender a lidar com todos esses sentimentos negativos dentro de mim, eu sempre fui uma pessoa alegre, extrovert…', 1
'RT @loveseokey: Taehyung estava sendo o bebezinho alegre que ele é na live inteira, colocou as músicas calmas que ele gosta, usou os óculos…', 1
'RT @loveseokey: Taehyung estava sendo o bebezinho alegre que ele é na live inteira, colocou as músicas calmas que ele gosta, usou os óculos…', 1
'RT @AquiPeixes: #Peixes Por mais confiante, alegre e otimista que você seja, uma hora a vida toca no seu ponto fraco. É nessas horas que a…', 1
'RT @Ariielfreitas: O Rio Grande do Sul é o segundo estado com mais diferença salarial entre brancos e negros Porto Alegre é um sinônimo d…', 1
'RT @nbhdxppv: @wtkellyy o urso PRECISA de um lar temporário p ficar após a cirurgia! conseguimos alguém q fique c ele antes da cirurgia, fe…', 1
'@RafaelDelcourt @BuzzFeeders “MitocôndriaVocê é alguém animado e otimista. Ninguém consegue botar você para baixo… ', 1
'hj era pra ser um dia alegre', 1
'@nizetticardoso @subeida1 @marcofox777 @fbala20 @anaberssani1 @KuniyoshiMaria @rebendela @faminas_m @PITTA_macedo… ', 1
'eu fico tão feliz em ir pra Porto Alegre ver a Clara e a Dinda, que eu esqueço todos os meus problemas 😍', 1
'Pouso Alegre é a cidade que mais cresce no Sul de Minas, segundo dados do IBGE - G1 Sul de Minas - Jornal da EPTV 1… ', 1
'RT @loveseokey: Taehyung estava sendo o bebezinho alegre que ele é na live inteira, colocou as músicas calmas que ele gosta, usou os óculos…', 1
'Bonito sabadito alegre ', 1
'Motoristas, cobradores e passageiros relatam traumas de assaltos em ônibus de Porto Alegre', 1
'RT @loveseokey: Taehyung estava sendo o bebezinho alegre que ele é na live inteira, colocou as músicas calmas que ele gosta, usou os óculos…', 1
'RT @ESPNagora: CHEGA A ARREPIARVeja o que Arthur falou sobre retornar a Porto Alegre e ao CT do Grêmio#ESPNnasAméricas Im at Colégio Dom Bosco in Porto Alegre, Rio Grande do Sul', 1
'RT @loveseokey: Taehyung estava sendo o bebezinho alegre que ele é na live inteira, colocou as músicas calmas que ele gosta, usou os óculos…', 1
'RT @loveseokey: Taehyung estava sendo o bebezinho alegre que ele é na live inteira, colocou as músicas calmas que ele gosta, usou os óculos…', 1
'Assim amanheceu no Centro de Porto Alegre @GauchaZH ', 1
'RT @loveseokey: Taehyung estava sendo o bebezinho alegre que ele é na live inteira, colocou as músicas calmas que ele gosta, usou os óculos…', 1
'RT @loveseokey: Taehyung estava sendo o bebezinho alegre que ele é na live inteira, colocou as músicas calmas que ele gosta, usou os óculos…', 1
'RT @tricolorgzh: FOTO: torcedores do Grêmio erguem faixa na Goethe pedindo a permanência de Luan ', 1
'@matheusanm apenas um pouco kkkk so p ficar alegre', 1
'@detailsaracely ou seja ajsjsjs toda alegre comentando pra depois ficar pensativa', 1
'RT @sadpsae: em porto alegre se chama bourbon wallig ', 1
'RT @loveseokey: Taehyung estava sendo o bebezinho alegre que ele é na live inteira, colocou as músicas calmas que ele gosta, usou os óculos…', 1
'RT @gremio_nation: Faixa colocada agora pouco em uma ponte, provavelmente em Porto Alegre. Força Luan, estamos contigo guri! 💙 https://t.…', 1
'O filipe acabou com vc,tu era uma pessoa alegre,falava cm tds e agr tu só vive triste — ... ', 1
'RT @loveseokey: Taehyung estava sendo o bebezinho alegre que ele é na live inteira, colocou as músicas calmas que ele gosta, usou os óculos…', 1
'RT @loveseokey: Taehyung estava sendo o bebezinho alegre que ele é na live inteira, colocou as músicas calmas que ele gosta, usou os óculos…', 1
'RT @loveseokey: Taehyung estava sendo o bebezinho alegre que ele é na live inteira, colocou as músicas calmas que ele gosta, usou os óculos…', 1
'@vika_galodoido @Embaixador_Galo Também sou de Felixlândia, ele era um camarada excepcional, boa praça, alegre.', 1
'hoje eu vou pra festa junina estou ALEGRE e FELIZ', 1
'Acordei de bom humor, super prestativa mas os ônibus de porto alegre conseguem me tirar do sério', 1
'RT @loveseokey: Taehyung estava sendo o bebezinho alegre que ele é na live inteira, colocou as músicas calmas que ele gosta, usou os óculos…', 1
'RT @loveseokey: Taehyung estava sendo o bebezinho alegre que ele é na live inteira, colocou as músicas calmas que ele gosta, usou os óculos…', 1
'RT @loveseokey: Taehyung estava sendo o bebezinho alegre que ele é na live inteira, colocou as músicas calmas que ele gosta, usou os óculos…', 1
'RT @vidaurgente: O jornalista Políbio Braga repercutiu o Manifesto pela Vida, assinado pela Fundação Thiago Gonzaga, sobre as mudanças prop…', 1
'Sexta-feira, 23:00h, Porto Alegre. Cruzo a cidade e percebo que está vazia, bares, lanchonetes e conveniências fech… ', 1
'RT @loveseokey: Taehyung estava sendo o bebezinho alegre que ele é na live inteira, colocou as músicas calmas que ele gosta, usou os óculos…', 1
'RT @vidaurgente: Mais de mil crianças já assistiram à temporada 2019 do Conta Comigo. O espetáculo do #VidaUrgente é voltado para o públi…', 1
'RT @vitoralvesrosa: Prazer, Mactub.Sírio libanês, engenheiro e morador de rua que cuida de 17 CÃES em Porto Alegre. Encontrei ele no post…', 1
'RT @loveseokey: Taehyung estava sendo o bebezinho alegre que ele é na live inteira, colocou as músicas calmas que ele gosta, usou os óculos…', 1
'RT @sadpsae: em porto alegre se chama bourbon wallig ', 1
'RT @ESPNagora: CHEGA A ARREPIARVeja o que Arthur falou sobre retornar a Porto Alegre e ao CT do Grêmio#ESPNnasAméricas RT @loveseokey: Taehyung estava sendo o bebezinho alegre que ele é na live inteira, colocou as músicas calmas que ele gosta, usou os óculos…', 1
'RT @loveseokey: Taehyung estava sendo o bebezinho alegre que ele é na live inteira, colocou as músicas calmas que ele gosta, usou os óculos…', 1
'RT @loveseokey: Taehyung estava sendo o bebezinho alegre que ele é na live inteira, colocou as músicas calmas que ele gosta, usou os óculos…', 1
'RT @Ariielfreitas: O Rio Grande do Sul é o segundo estado com mais diferença salarial entre brancos e negros Porto Alegre é um sinônimo d…', 1
'Im at Colégio São Judas Tadeu in Porto Alegre, RS, RS ', 1
'Tou bem alegre hoje , nem sei o q q se passa 🙄', 1
'RT @loveseokey: Taehyung estava sendo o bebezinho alegre que ele é na live inteira, colocou as músicas calmas que ele gosta, usou os óculos…', 1
'RT @loveseokey: Taehyung estava sendo o bebezinho alegre que ele é na live inteira, colocou as músicas calmas que ele gosta, usou os óculos…', 1
'RT @loveseokey: Taehyung estava sendo o bebezinho alegre que ele é na live inteira, colocou as músicas calmas que ele gosta, usou os óculos…', 1
'RT @nbhdxppv: @wtkellyy o urso PRECISA de um lar temporário p ficar após a cirurgia! conseguimos alguém q fique c ele antes da cirurgia, fe…', 1
'RT @Ariielfreitas: O Rio Grande do Sul é o segundo estado com mais diferença salarial entre brancos e negros Porto Alegre é um sinônimo d…', 1
'RT @nbhdxppv: @wtkellyy o urso PRECISA de um lar temporário p ficar após a cirurgia! conseguimos alguém q fique c ele antes da cirurgia, fe…', 1
'Porto Alegre tem mais que o dobro da taxa de homicídios do Rio  via @VEJA', 1
'RT @gremio_nation: Faixa colocada agora pouco em uma ponte, provavelmente em Porto Alegre. Força Luan, estamos contigo guri! 💙 https://t.…', 1
'RT @sadpsae: em porto alegre se chama bourbon wallig ', 1
'RT @loveseokey: Taehyung estava sendo o bebezinho alegre que ele é na live inteira, colocou as músicas calmas que ele gosta, usou os óculos…', 1
'Eu gosto tanto quando dizem estuda e tal mas nunca dão um prêmio ou um incentivo para estudar como querem q nós nos… ', 1
'RT @nbhdxppv: @wtkellyy somos de porto alegre, ele precisa de um lar temporário, nos ajudem!!', 1
'RT @nbhdxppv: @wtkellyy por favor, nos ajudem a dar um restante de vida alegre p esse anjinho!dêem rt prfvr', 1
'RT @ndrxde: que Deus me ajude chegar em vista alegre, pq forças 0 amém ', 1
'RT @loveseokey: Taehyung estava sendo o bebezinho alegre que ele é na live inteira, colocou as músicas calmas que ele gosta, usou os óculos…', 1
'&gt; HOJE  &lt;Estaremos no programa Santo Cervejeiro da RDCTV às 11h tocando ao vivo e falando do passeio macabro no ce… ', 1
'RT @sadpsae: em porto alegre se chama bourbon wallig ', 1
'RT @loveseokey: Taehyung estava sendo o bebezinho alegre que ele é na live inteira, colocou as músicas calmas que ele gosta, usou os óculos…', 1
'RT @sadpsae: em porto alegre se chama bourbon wallig ', 1
'RT @WendelSabrih: Nunca fiquei tão alegre como hoje pprt', 1
'RT @loveseokey: Taehyung estava sendo o bebezinho alegre que ele é na live inteira, colocou as músicas calmas que ele gosta, usou os óculos…', 1
'RT @marcelosalzano: Odair errou ao deixar D’Alessandro em Porto Alegre. Teve bom tempo de recuperação após o jogo contra o Avaí e em alguns…', 1
'Que seu dia seja leve, alegre, cheio de paz e de muito amor!  #Bomdiiaa 🌻❤️', 1
'RT @loveseokey: Taehyung estava sendo o bebezinho alegre que ele é na live inteira, colocou as músicas calmas que ele gosta, usou os óculos…', 1
'Fé (@ Escola Técnica Universitário in Porto Alegre, RS) ', 1
'RT @loveseokey: Taehyung estava sendo o bebezinho alegre que ele é na live inteira, colocou as músicas calmas que ele gosta, usou os óculos…', 1
'@DaiFedrigo Certa vez, aceitei uma carona com um casal conhecido da minha esposa, de Palmeira das Missões a Porto A… ', 1
'RT @loveseokey: Taehyung estava sendo o bebezinho alegre que ele é na live inteira, colocou as músicas calmas que ele gosta, usou os óculos…', 1
'RT @Ariielfreitas: O Rio Grande do Sul é o segundo estado com mais diferença salarial entre brancos e negros Porto Alegre é um sinônimo d…', 1
'guilherme o homem mais pontual de porto alegre eu posso provar, conseguiu chegar em curitiba e ainda ir tomar café… ', 1
'RT @sadpsae: em porto alegre se chama bourbon wallig ', 1
'RT @arletekuntz: Professores e coordenadores da  UFRGS ( Faculdade de Porto Alegre) ! Desviaram 5 milhões de reais!!! ', 1
